Unnamed: 0,title,tags,heading,source,text,bias_rating
7644,Romney/Ryan,"['Presidential Elections', 'Elections']","Ryan could bring senior, female votes to GOP ticket despite Dem narrative",Fox News (Online News),"Though Democrats are hammering Paul Ryan as the bringer of Medicare's doom, the Republican vice presidential candidate is far more popular among seniors than he's given credit for.
Same goes for women. And independents.
Surveys conducted shortly before Mitt Romney's VP roll-out show Ryan actually polls fairly well among all three of these groups. And while Democrats claim to be ecstatic at Romney's choice -- they say he's an easy target, and they've already gone to town portraying him as ""extreme"" -- the bookish lawmaker from Janesville, Wis.,...",right
6456,Does the GOP Need an Intervention?,"['Presidential Elections', 'Elections']","Media trumpeting Trump implosion, but is it real?",Fox News (Online News),"This is what a full-fledged feeding frenzy looks like.
With Donald Trump facing the roughest stretch of his candidacy, the media have moved from questioning his sanity to depicting a campaign in disarray and top Republicans still wondering whether they can dump the nominee.",right
10283,Congress and Sexual Harassment,"['US Congress', 'Politics']",Taking Harassment Seriously Requires Serious Distinctions,National Review,The logic of zero tolerance often renders every bad act as equally unacceptable.,right
16063,Perspectives: The Senate's Debt Ceiling Standoff,"['US Senate', 'Debt Ceiling', 'Budget Reconciliation', 'Politics', 'Federal Budget']",The Debt Ceiling Deception,Wall Street Journal (Opinion),"Democrats keep telling Americans they have the votes and a mandate to pass the biggest tax increase since 1968 and the biggest domestic spending bill ever. Yet they also claim they’re helpless to raise the federal debt ceiling without Republican votes.
It’s a preposterous position, albeit of the sort this Administration often tries to sell. Such as: The soaring number of illegal border crossings in Texas is merely “seasonal,” the Afghanistan withdrawal was a success, and the cost of the $3.5 trillion reconciliation bill is “zero.”",right
1072,Tulsi Gabbard Drops Presidential Campaign,"['Elections', 'Joe Biden', 'Decision 2020', 'Democratic Party', '2020 Election', 'Tulsi Gabbard']",Even Tulsi Gabbard admits Bernie Sanders's presidential dreams are dead,Washington Examiner,"After a year of barely cracking 1% support in national polls, Rep. Tulsi Gabbard ended her presidential campaign. That the Hawaii congresswoman finally conceded that two delegates from American Samoa were not enough to clinch the Democratic nomination was not surprising. That she decided to issue a glowing endorsement of presumptive nominee Joe Biden in the process of her withdrawal absolutely was.
As a matter of pure ideology, Gabbard's endorsement constitutes an enormous practical concession that Biden is the de facto nominee. Whereas Biden is one of the most pro-war...",right
10151,Pelosi Joins Growing Bipartisan Support for Ban on Stock Trading in Congress,"['US Congress', 'Stock Market', 'Banking And Finance', 'Nancy Pelosi', 'Politics', 'Bipartisanship', 'Bridging Divides', 'Mitch McConnell', 'Kevin McCarthy', 'Chuck Schumer', 'Corruption']",Push to ban Pelosi-style stock trading in Congress gains steam with new bipartisan bill,New York Post (News),Sens. Elizabeth Warren and Steve Daines are teaming up on the first bipartisan Senate bill to prohibit stock trading by members of Congress and their spouses — adding to growing momentum on both sides of the aisle for a ban on the practice. ,right
4853,Fauci Testifies Before House Committee on Trump Admin Virus Response,"['US House', 'US Congress', 'Donald Trump', 'White House', 'Anthony Fauci', 'Coronavirus']",COVID-19 task force: Trump never ordered us to slow down testing,Washington Times,"President Trump never ordered his coronavirus task force to slow down testing for the pathogen, key members told Congress on Tuesday.
“None of us have ever been told to slow down on testing. That just is a fact,” Dr. Anthony Fauci, director of the National Institute of Allergy and Infectious Diseases, testified before the House Energy and Commerce Committee.
“It’s the opposite, we’re going to be doing more testing, not less,” Dr. Fauci said.",right
4662,Who is running in 2016,"['Presidential Elections', 'Elections']","Come on, Paul Ryan must be running in 2016, right? Right?",Fox News (Online News),"The Washington game now requires that any unindicted politician with a bit of ambition — even 75-year-old Jerry Brown — let it be known that he is thinking about maybe, just possibly running for president.
But here’s the flip side: the media culture now demands to know whether these pols are quietly plotting a White House bid — and treats it as sort of strange if the answer is no.
What do you mean you’re not feverishly plotting a presidential bid three years before the next election? Is there something...",right
19322,Robert Mueller Subpoenas Trump Campaign,"['Presidential Elections', 'Elections']",Report: Mueller issued subpoenas for a dozen Trump campaign officials,The Blaze,"According to the Wall Street Journal, Special Counsel Robert Mueller’s investigation into Russian collusion and election tampering included issuing subpoenas for over a dozen Trump campaign officials.",right
20956,Tillerson’s Turn,"['US Senate', 'Politics']",Tillerson to be grilled in secretary of state confirmation hearing,Fox News (Online News),"Amid swirling questions about alleged meddling in U.S. politics by the Kremlin and his own business ties to Russia, ExxonMobil CEO Rex Tillerson was set to be grilled by Democrats and Republicans alike Wednesday as he seeks to be confirmed as secretary of state.",right
17893,Ryan: Livestream Crackdown,"['US Congress', 'Politics']",Speaker Ryan Looking To Punish Lawmakers Who Live-Stream On The House Floor,Townhall,"In response to Democrat’s gun control protest in June, Speaker Paul Ryan has introduced a rules package that would fine any lawmaker who live-streams or records video while on the House floor. The proposed rule changes include a $500 fine for first time offenses, and $2,500 fines for any subsequent offense. The fine would be taken out of lawmakers' paychecks.",right
6985,The Media Predicts What's To Come in 2022,"['2022', '2022 Elections', 'Abortion', 'Capitol Chaos', 'China', 'Climate Change', 'Coronavirus', 'Donald Trump', 'Economy And Jobs', 'Elections', 'Inflation', 'Joe Biden', 'Media Bias', 'Polarization', 'Politics', 'World']",The 2022 Reckoning,National Review,"This is the last Morning Jolt of 2021. I’ll see you January 3. Let’s close out the year by looking at what 2021 brought us and what 2022 is likely to bring. I think the one word that will most succinctly summarize 2022 is “reckoning.”
I can’t predict specifically what’s going to happen in 2022. But I think I can predict the general theme of the coming year: a reckoning, in the sense of a settling of accounts.
Up until the Trump era, America’s role in the world was shaped by...",right
18576,Sanders Campaign Sues,"['Presidential Elections', 'Elections']",Clinton campaign says Bernie Sanders ‘stole’ campaign secrets,Washington Times,"Presidential candidate Bernard Sanders sued the Democratic National Committee Friday afternoon to demand access to the party’s voter files after the DNC suspended him for illicitly accessing the campaign files of his competitor, Hillary Clinton.
It’s the latest move in what’s become an embarrassing black eye for both Mr. Sanders and the DNC, with the party accusing Mr. Sanders of playing dirty, and the candidate saying the DNC is trying to undermine his campaign",right
12419,Colin Powell on Donald Trump,"['Presidential Elections', 'Elections']",Leaked Colin Powell Emails Rip 'Racist' Trump as 'National Disgrace',Newsmax (News),"Former Secretary of State and retired four-star Gen. Colin Powell, who served under three Republican presidents, called Donald Trump ""a national disgrace"" and an ""international pariah"" in a personal email, BuzzFeed News reported.",right
5889,Recount Ordered for Florida Senate and Governor Race,['Elections'],"Florida's secretary of state orders recounts in Senate, gubernatorial races; Trump 'watching closely'",Fox News (Online News),"Florida’s secretary of state announced Saturday that there will be recounts in the Senate and gubernatorial races after the races became tight enough to trigger them -- amid controversy over the handling of the counts, with President Trump warning that he will be ""watching closely.""",right
10502,McCain Diagnosed with Brain Cancer,"['US Senate', 'Politics']",Senator John McCain Diagnosed With Aggressive Brain Tumor,CBN,"The 80-year-old McCain has been diagnosed with one of the most aggressive forms of brain cancer, the same kind that killed Sen. Ted Kennedy and Beau Biden, the son of former Vice President Joe Biden.",right
21212,How the 2020 Election Will be Affected by Coronavirus,"['2020 Election', 'Coronavirus', 'Joe Biden', 'Bernie Sanders', 'Donald Trump', 'Elections']",Joe Biden Uses Coronavirus Address to Lob Political Shots at Trump,Breitbart News,"Joe Biden used his much hyped public address on the coronavirus pandemic to take political shots at President Donald Trump.
The former vice president, who looks to be a shoe-in for the Democrat nomination, unveiled his proposal for containing the virus on Thursday in a speech that was billed by supporters as commander-in-chief-worthy. Neither Biden nor the speech, in fact, lived up to that hype. Instead of urging unity and calm in the face of the growing pandemic, Biden took the opportunity to lambast Trump for ignoring science, having an...",right
16905,Postmaster General Addresses Mail Concerns in Senate Hearing,"['USPS', 'US Senate', 'Voting Rights And Voter Fraud', 'US Postal Service', 'Trump Administration', 'Politics']","Postmaster general, in Senate hearing, aims to calm fears of mail-in ballots being delivered late",Fox News (Online News),"Senate Democrats hammered the U.S. postmaster general Friday over mail-in balloting concerns in a contentious hearing that included one lawmaker's profane outburst over a glitch in his remote video connection.
Meanwhile, Postmaster General Louis DeJoy aimed to reassure Democrats and Americans who are concerned that the U.S. Postal Service (USPS) may not be able to deliver their mail-in ballots on time for the Nov. 3 election amid swirling controversy over the security of mail-in voting and changes that DeJoy has made in his short tenure as postmaster general.
""As we...",right
12933,Las Vegas Debate Preview,"['Presidential Elections', 'Elections']",OPINION: GOP debate preview: Which candidate will leave Vegas with all the chips?,Guest Writer - Right,"Befitting Frank Sinatra’s centennial birthday and “Old Blue Eyes’” fascination with presidential politics (he helped orchestrate JFK’s and Ronald Reagan’s inaugurals), Tuesday’s GOP debate will occur at the Venetian Las Vegas. It sits atop the ruins of the Sands Hotel – in early 1960, home to the famed “summit” featuring Frank, Dean, Sammy and their ring-a-ding pals.",right
7629,Ryan on Medicare,"['Presidential Elections', 'Elections']",Ryan vows Romney campaign's Medicare plan is best for seniors,Fox News (Online News),"Walking on stage Saturday hand-and-hand with his retired mother, GOP vice presidential candidate Rep. Paul Ryan vowed to hundreds of Florida seniors that he and Mitt Romney, if elected, would preserve Medicare for them.",right
2991,First GOP Debate of 2016,"['Presidential Elections', 'Elections']",Gloves off for top tier in GOP race after debate,Fox News (Online News),"While the full field of Republican presidential candidates resumed campaigning Friday, it was Sens. Ted Cruz and Marco Rubio who emerged from last night's Fox Business debate the apparent main challengers to front-runner Donald Trump -- though New Jersey Gov. Chris Christie's feisty exchanges may have left some thinking what was once a 17-candidate scramble, now is a four-man showdown.
Or, maybe five, as former Florida Gov. Jeb Bush, who managed to get in a few shots at Trump, picked up the endorsement Friday morning of former candidate Sen. Lindsey...",right
20287,Is President Biden’s Warning of “Threats to Democracy” Valid?,"['Joe Biden', 'American Democracy', 'Threats To Democracy', 'Paul Pelosi', 'Political Violence', 'Political Polarization', '2022 Elections']",Here Is Everything Democrats Claim Is ‘A Threat To Democracy’,The Federalist,"It seems like every day Democrats and their cronies in the corrupt corporate media concoct a new, bogus “threat to democracy” that they use to intimidate Americans out of voting for their political opponents.
These “threats” aren’t just overused, they are overexaggerated in an effort to cover up Democrats’ hypocrisy, mask their incompetence, and justify the targeting of their ideological enemies. Meanwhile, it’s the blue party that’s working overtime to erode and replace the actual democratic processes responsible for keeping our nation running.
Here is a list of everything Democrats...",right
9707,Florida Election Official Brenda Snipes Resigns,['Elections'],Broward County election supervisor at center of Florida recount battle resigns,Washington Times,The Florida county election chief who came under considerable fire for incompetence and possible corruption during this month’s recount battles reportedly resigned Sunday.,right
16213,"Results from NV, SC","['Presidential Elections', 'Elections']","ANALYSIS: Hillary Wounded But Winning, Trump Leads Intense Three-Man Fight on GOP Side",Townhall,"A vulnerable Hillary wins. As has always been the case, Hillary Clinton will be the Democratic nominee in 2016. She narrowly edged Bernie Sanders in Nevada's caucuses, a state in which she once held a yawning lead. She'll likely carry South Carolina next week, cementing her position in the driver's seat in that race. Sanders has the money and support to contest this fight for months to come, and he may d",right
16528,"Al Franken Accused of Sexual Assault, Will Undergo Ethics Probe","['US Senate', 'Politics']","Suddenly, Taking Sexual Harassment Seriously Could Cost an Incumbent Democrat",National Review,"Yesterday I wrote that long-delayed reckonings about the harassment and potential crimes of Bill Clinton and Ted Kennedy are welcome, but they are arriving at a distinctly convenient time for the Democratic party.",right
13855,Obama Supports Nuclear Option,"['US Senate', 'Politics']",‘Enough is enough’: Obama backs new Senate rules,Washington Times,"President Obama on Thursday expressed strong support for Senate Democrats’ move to enact the so-called “nuclear option” and alter congressional rules to clear the way for judicial and other executive nominees.
“Enough is enough,” the president said during remarks in the White House press briefing room. “I’m a former senator. So is my vice president. We both value any senator’s duty to advise and consent. It’s important we take that very seriously. But a few now refuse to treat that duty of advise and consent with the respect it...",right
6877,Will Christie Popularity Last?,"['Presidential Elections', 'Elections']",Rand Paul: Moderate Like Christie Has Little Chance in 2016,Newsmax (News),"The sweeping re-election of New Jersey Gov. Chris Christie proves moderates are an integral part of the Republican Party, Sen. Rand Paul of Kentucky says.
""There's room in the Republican Party for moderates, like Chris Christie. They seem to be the only ones that are winning in the Northeast,"" Paul told ""The Steve Malzberg Show"" on Newsmax TV.",right
19960,Tonight’s Final Debate,"['Presidential Elections', 'Elections']","Fight night in Las Vegas: High stakes for Trump, Clinton and Chris Wallace",Fox News (Online News),"Chris Wallace has got his work cut out for him.
The Fox News anchor has a rare opportunity as the moderator of tonight’s third and final debate here in Las Vegas. But it comes at an especially tumultuous time in the campaign.",right
6575,Senator Elizabeth Warren Takes Big Move Toward 2020 Presidential Run,"['Presidential Elections', 'Elections']",She's Running: Guess Who Just Formed a 2020 Exploratory Committee,Townhall,"She persisted. And she's running. In a new four-minute video released on Monday, the last day of 2018, Sen. Elizabeth Warren (D-MA) announced that she's forming an exploratory committee for the 2020 presidential election.",right
9883,McConnell Says There's 'Greater Likelihood the House Flips than the Senate',"['2022 Elections', 'Mitch McConnell', 'Republican Party', 'Politics', 'Elections']","McConnell makes grim prediction about Republicans in Senate races, references 'candidate quality'",Fox News (Online News),"Senate Minority Leader Mitch McConnell, R-KY, thinks that Republicans have a lukewarm chance of flipping the Senate in November, citing ""candidate quality"" as a factor.
The senator made the honest prediction at the Northern Kentucky Chamber of Commerce luncheon on Thursday afternoon.
""I think there's probably a greater likelihood the House flips than the Senate,"" the minority leader anticipated. ""Senate races are just different, they're statewide. Candidate quality has a lot to do with the outcome.""
""Right now, we have a 50-50 Senate and a 50-50 country, but I think when all is said...",right
4629,The Remaining Pathways to 270 Electoral College Votes,"['Elections', '2020 Election', 'White House', 'Donald Trump', 'Joe Biden']","Trump’s Path, Updated",National Review,"It has to go through Pennsylvania, which is necessary but not sufficient.
He needs to take Pennsylvania, hold onto Georgia and North Carolina, then take either Arizona (for 279 electoral votes) or Nevada (for 274). Biden leads in both of those states. But Trump is gaining in Arizona, and it’s entirely conceivable that he could overtake Biden there (despite Fox and AP prematurely calling it for Biden).
The problem is Pennsylvania, where Trump has been losing ground fast, and Georgia, where he is hanging on by a thread. If he...",right
4329,Should Congress Reform the Electoral Count Act?,"['Elections', 'US Congress', 'US Senate', 'US House', 'Politics', 'Electoral Count Act', 'Mitch McConnell', 'Adam Schiff', 'Liz Cheney', 'January 6 Committee', 'Voting Rights And Voter Fraud', '2020 Election']",Reform the Electoral Count Act,Washington Examiner,"Recent admissions from an insider about former President Donald Trump’s challenge to last year’s election results should impel lawmakers of both parties to revise the convoluted Electoral Count Act that governed the proceedings.
Peter Navarro, Trump’s trade adviser, wrote in a memoir that he and Trump strategist Steve Bannon had a plan to halt Congress’s certification of election results last Jan. 6 — a plan that actually was hurt, he said, not helped, by the riot that engulfed the U.S. Capitol. The idea was to exploit loopholes in the Electoral Count...",right
7708,Does Trump Need a Unified GOP?,"['Presidential Elections', 'Elections']",Trump on GOP: 'Does It Have to Be Unified?',Newsmax (News),Presumptive GOP presidential nominee Donald Trump says he doesn't need the Republican Party to unify behind him to win the general election.,right
14713,Moderate Democrats Voice Concern Over Sanders Surge,"['Presidential Elections', 'Bernie Sanders', 'Moderate Democrats', 'Polls', 'Democratic Party', 'Elections']",Democratic panic over Sanders reaches fever pitch as socialist candidate cements front-runner status,Washington Examiner,"Tensions between Democratic Party loyalists and Vermont Sen. Bernie Sanders are reaching a boiling point as the democratic socialist cemented his front-runner status for the party's 2020 presidential nomination.
Ahead of his decisive victory in the Nevada caucuses, Sanders tweeted out a message that has been a central theme in his campaign: ""I've got news for the Republican establishment. I've got news for the Democratic establishment. They can't stop us.""
Such a message, though pivotal to his campaign and adorned by his supporters, sparked anger among traditional Democrats across media...",right
655,Should Congress Pass More COVID Funding?,"['Coronavirus', 'US Congress', 'US House', 'Politics', 'Coronavirus Vaccine', 'Monoclonal Antibodies', 'Federal Budget', 'White House', 'Public Health', 'Healthcare']",There is no need for more COVID money,Washington Examiner,"In the interest of providing much-needed aid to Ukraine, avoiding a government shutdown, and sending as much pork home to their home districts as possible, members of Congress acted on a bipartisan basis this month and passed an omnibus spending bill six months into the fiscal year.
As badly as they behaved in doing this, they at least had the good sense to purge from this 2,700-page monstrosity President Joe Biden's request for $22.5 billion (later $15.6 billion) in additional funds for COVID relief.",right
19053,Kamala Harris Takes On Joe Biden In Second 2020 Democratic Debate,"['Election 2020', 'Democrats', 'Presidential Debates', 'Kamala Harris', 'Joe Biden', 'Presidential Elections', 'Elections']","Kamala Harris Shines, Biden Loses Luster in First Round of Democrat Debates",CBN,"The second night of the first Democrat presidential primary debate birthed a new star and knocked the luster off the frontrunner.
Over the course of two hours, Sen. Kamala Harris (D-CA) distinguished herself by using her skills as a prosecutor to draw blood, targeting former Vice President Joe Biden's talk this week about his history of working across the aisle.
""It's personal and I was actually – it was hurtful to hear you talk about the reputations of two United States senators who built their reputations and career on the...",right
19233,Perspectives: Joe Manchin’s Opposition to Democrats’ $3.5 Trillion Spending Bill,"['US Senate', 'Joe Manchin', 'Bernie Sanders', 'Budget Reconciliation', 'Federal Budget', 'Budget Deficit', 'Politics']",Stop Biden's $3.5 trillion boondoggle – Manchin shows moderate Dems how to survive midterms,Kevin McLaughlin,"If Kyrsten Sinema was the first Democrat to breach the gates of the Biden administration’s domestic agenda, Joe Manchin kicked the door wide open and showed others the way.  
Just before a weary nation paused for the holiday weekend, the West Virginia Democrat took a hatchet to the Democrats’ $3.5 trillion spending package, which has become the crown jewel on the left’s legislative wish list.  
In a guest Wall Street Journal column, Manchin accurately accused the bill of having, ""no regard to rising inflation, crippling debt or the inevitability of future crises"" and said ""ignoring...",right
3615,Castro Campaign Faces Criticism Over Trump Donors Tweet,"['Election: Presidential', 'Donald Trump', 'Joaquin Castro', 'Trump Donors', 'Campaign Rhetoric', 'Elections']",Joaquin Castro facing backlash from all sides for posting Trump donor information,Fox News (Online News),"Democratic Rep. Joaquin Castro is facing a mounting backlash -- and not just from Republicans -- for posting the names and employers of dozens of Trump campaign donors in the San Antonio area, even as the Texas congressman defends his actions.
Prominent figures from outlets including MSNBC and The New York Times have called out Castro for the potentially dangerous post.",right
14509,"Democrats Warnock, Ossoff Projected to Win Georgia Runoffs; Party Will Likely Control Senate","['Elections', 'Georgia Senate Runoff']","Dems gain Senate advantage as Ossoff defeats Perdue, Fox News projects",Fox News (Online News),"Democrat Jon Ossoff defeated Republican former Sen. David Perdue in a bitterly contentious Senate race in Georgia, a win that along with Rev. Raphael Warnock's defeat of GOP Sen. Kelly Loeffler secures the Democrats' control in the upper chamber of Congress, Fox News projected Wednesday.
Ossoff, a 33-year-old media executive, won a runoff election against Perdue, the one-term senator and former Fortune 500 CEO, who at 71 is more than twice Ossoff's age. The November Election Day result failed to give either candidate a majority, forcing Tuesday's rematch.
Ossoff claimed...",right
18089,McConnell Says he was Wrong on Obama Pandemic Plan,"['White House', 'Barack Obama', 'Obama Administration', 'Donald Trump', 'Trump Administration', 'Mitch McConnell', 'Coronavirus', 'US Senate', 'Politics']",McConnell Says He Was ‘Wrong’ to Claim That Obama Administration Left No Pandemic Plan,National Review,"Senate Majority Leader Mitch McConnell on Thursday said his claim that the Obama administration left no plan for a national pandemic was “wrong” and there was in fact a playbook in place for the Trump administration.
“I was wrong,” McConnell said during a Fox News interview.
“They did leave behind a plan. So I clearly made a mistake in that regard,” the majority leader continued. “As to whether or not the plan was followed and who is the critic and all the rest, I don’t have any observation about that...",right
19504,Senate Passes Bill to Make Juneteenth A National Holiday,"['Race And Racism', 'Juneteenth', 'Holidays', 'US Senate', 'General News']",Senate Passes Bill Making Juneteenth a National Holiday,National Review,"The Senate passed legislation Tuesday that designates Juneteenth, the anniversary of the emancipation of those who were enslaved in the United States, a national holiday.
Democratic Senate Majority Leader Chuck Schumer reportedly asked for unanimous consent to advance the bill and no members of either party objected. The bill’s leading co-sponsor was Republican Texas senator John Cornyn, who wrote a statement on Twitter applauding the bipartisan approval of the measure. 
“Happy that my bill to recognize Juneteenth as a national holiday just passed the Senate. It has been a state...",right
12903,Messages from Clinton’s Book,"['Presidential Elections', 'Elections']","From Comey to Misogyny, Hillary Clinton Offers Laundry List of Excuses for Why She Lost in 2016",Breitbart News,Hillary Clinton blames a host of factor for why she lost the 2016 presidential election to Donald Trump.,right
5010,Perspectives: The Trump Administration and Inspectors General,"['Inspector General', 'Politics', 'US Congress', 'Executive Branch', 'Donald Trump', 'State Department', 'White House']",Trump Removes the State Department Inspector General,National Review,"President Trump has ousted another inspector general, the fourth IG in the last six weeks. This time, Steve Linick of the State Department was cashiered. The White House says the president has his reasons for no longer having “the fullest confidence” in IG Linick. Perhaps . . . but it is curious how these removals always seem to happen late on Fridays, when administrations do things they’d prefer you didn’t notice.
I am not a fan of the institution of inspector general because it is constitutionally suspect, to say the...",right
3652,Voting-Machine Company Sues Fox News For Defamation Over Election Claims,"['Voting Rights And Voter Fraud', 'Media Industry', 'Media Bias', 'Elections']","Smartmatic files $2.7B lawsuit against Fox News, Giuliani, and Powell over election fraud claims",Washington Examiner,"Smartmatic is suing Fox News and pro-Trump attorneys over 2020 election fraud allegations directed at the voting technology company.
The firm filed the lawsuit in New York State Court in Manhattan on Thursday, seeking $2.7 billion for defamation and disparagement. Smartmatic accused Rudy Giuliani and Sidney Powell, as well as Fox hosts Lou Dobbs, Maria Bartiromo, and Jeanine Pirro, of waging a widespread ""disinformation campaign"" against the company.
Fox News said it plans to fight the lawsuit, calling it ""meritless.""",right
5620,Trump Admin Diverts $3.8B from Military Funds to Border Wall Construction,"['US Congress', 'Federal Budget', 'National Security', 'Homeland Security', 'Donald Trump', 'Border Wall', 'Border Crisis', 'Immigration']","Trump’s plan to strip planes, ships, and vehicles from Pentagon budget to fund border wall draws bipartisan howls of protest from Congress",Washington Examiner,"ASKING NEITHER FORGIVENESS NOR PERMISSION: In an audacious challenge to legislative branch’s power of the purse, the Trump administration has notified Congress it intends to take $3.8 billion from major weapons programs, warfighting funds, and the National Guard to pay for construction of hundreds of miles of additional border wall before the November election.
The reprogramming action sent to Capitol Hill yesterday cites the urgent need to deter drug smuggling across the southern border — not stopping illegal immigration — as an “unforeseen military requirement,” which it argues is “necessary...",right
13214,Disney to Pause Florida Political Donations Amid Controversy Over LGBTQ Education Bill,"['LGBTQ Issues', 'Business', 'Bob Chapek', 'Disney', 'Media Industry', 'Education', 'Schools', 'Florida', 'Ron DeSantis', 'State Governments', 'ABC News', 'Campaign Finance']",Disney CEO Suspends Florida Political Donations over LGBT Ed Bill,National Review,"Disney will not make political donations in the state of Florida pending a review, and oppose legislation modeled after the state’s Parental Rights in Education bill in other states, CEO Bob Chapek said in a letter to employees on Friday.
“Thank you to all who have reached out to me sharing your pain, frustration and sadness over the company’s response to the Florida ‘Don’t Say Gay’ bill,” Chapek wrote in the letter, which was posted on Disney’s website. “You needed me to be a stronger ally in the fight for equal...",right
8273,Perspectives: Raising the Minimum Wage,"['Economic Policy', 'Economy And Jobs', 'Joe Biden', 'Minimum Wage', 'Labor', 'US Senate']",Ramming a $15 Minimum Wage Bill Through the Senate Using Reconciliation Would Be a Norm-Busting Mistake,Reason,"Fittingly for someone who spent more than three decades as a member of the U.S. Senate, President Joe Biden holds the so-called world's greatest deliberative body in high regard.
Biden calls the Senate his ""second home"" in his 2007 memoir and, as that metaphor suggests, it is often obvious that the relationship is about more than just a physical place. Biden sees the Senate—with its arcane rules and combative but dignified atmosphere—as the embodiment of what government should aspire to be. When Biden stresses that Americans must learn to disagree...",right
9257,"McConnell Says $2,000 Checks Have ""No Realistic Path"" to Quick Senate Passage","['Coronavirus', 'Coronavirus Stimulus', 'Mitch McConnell', 'US Senate']","McConnell Criticizes $2,000 Stimulus Check Plan as Benefitting High-Earners",National Review,"Senate majority leader Mitch McConnell (R., Ky.) said in a floor speech on Wednesday that Democrats’ attempts to pass a standalone bill to disburse $2,000 stimulus checks has “no realistic chance” of passage.
McConnell is planning to organize a vote on a bill that combines the $2,000 checks with provisions to set up an election fraud commission and a repeal of Section 230 of the 1996 Communications Decency Act. All three proposals are supported by President Trump, but it is unlikely that they will pass the Senate as one bill....",right
21582,VP Debate,"['Presidential Elections', 'Elections']",Grinning Biden Fails to Throw Ryan Off Course,Newsmax (News),A grinning Joe Biden became the overwhelming image of Thursdays vice presidential debate as he made a conscious effort to undermine virtually every point his rival Paul Ryan made.,right
6881,Senate Considers Bill on Iran Deal,"['US Senate', 'Politics']",Senate panel votes Tuesday on Iran bill that gives Congress say on nuclear deal,Fox News (Online News),How much say Congress has on a possible nuclear deal with Iran will be tested Tuesday as a controversial bill goes up for a vote in the Senate Foreign Relations committee.,right
16868,"Brazilian Elections Head to Runoff Between Bolsonaro, Lula","['World', 'Elections', 'Brazil', 'Jair Bolsonaro', 'Luiz Inacio Lula Da Silva', 'Democracy', 'Polls', 'Donald Trump', 'Latin America']",Brazil's polarizing presidential election advances to second round runoff,Washington Examiner,"Brazil's presidential election sparked a second round of voting after neither major-party candidate received more than 50% of the votes.
With more than 99% of the vote counted, former president and left-wing candidate Luiz Inacio “Lula” da Silva led incumbent right-wing President Jair Bolsonaro with 48.4% of the vote, according to results released by Brazil’s Electoral Superior Court. Bolsonaro received 43.2% as of Sunday evening.
“We have a second round ahead where everything becomes the same, the [television advertising] time for each side becomes the same. And now, we are going to show it better for...",right
12827,Likability,"['Presidential Elections', 'Elections']",The likability trap,Kathleen Parker,"One of the great fallacies of politics Ã¢â‚¬â€ and life Ã¢â‚¬â€ is that one must be liked to be effective. It helps, just as it helps to be attractive or athletic or kind. But lets be honest: Its almost impossible to like candidates once you get to know them.",right
1032,Senator Kirsten Gillibrand Officially Announces Run for President,"['Election: Presidential', 'Kirsten Gillibrand', 'Presidential Elections', 'Elections']",Sweet Sixteen: Kirsten Gillibrand Becomes The Latest Democratic Candidate To Enter 2020 Race,Townhall,Sen. Kirsten Gillibrand (D-NY) announced her candidacy seeking the 2020 Democratic nomination for the U.S. presidency Sunday morning reports Fox News.,right
1404,Rubio Drops Out,"['Presidential Elections', 'Elections']",‘Not God’s Plan’: Marco Rubio Drops Out of Presidential Race,Breitbart News,"Sen. Marco Rubio (R-FL) officially suspended his campaign for president this evening after losing to billionaire presidential candidate Donald Trump in Tuesday’s primary election in Florida.
“So while it is not God’s plan to be president in 2016 or maybe ever, and while today my campaign is suspended, the fact that I’ve even come this far is evidence of how special America truly is,” he said.",right
8731,Perspectives: Should Voting be Mandatory?,"['California', 'Elections', 'Voting Rights And Voter Fraud']","Mandatory Voting Will Build Resentment, Not Democracy",Reason,"American democracy—or, at least, the California simulation of it—requires that even disinterested and actively hostile non-voters mark a ballot so government officials can gin up participation numbers, says Assemblyman Marc Levine (D-San Rafael). Levine has introduced a bill that would make voting compulsory, with civil penalties for the non-compliant. It's a proposal that seems guaranteed to make disaffected non-voters become even less impressed with a sketchy political process.
If passed, the measure would ""require a person who qualifies and is registered to vote to cast a ballot, marked or unmarked...",right
19641,Candidates on Foreign Policy,"['Presidential Elections', 'Elections']",ObamaÃ¢â‚¬â„¢s Ã¢â‚¬Ëœtested and provenÃ¢â‚¬â„¢ foreign-policy claim put to test,Washington Times,"In accepting his party’s renomination a week ago, President Obama called himself a “tested and proven” leader in a dangerous world of threats from abroad, especially from the terrorist-spawning Middle East.
“The historic change sweeping across the Arab world must be defined not by the iron fist of a dictator or the hate of extremists, but by the hopes and aspirations of ordinary people who are reaching for the same rights that we celebrate here,” Mr. Obama said at the Democratic National Convention, poking fun at Republican rival Mitt...",right
2726,Joe Biden to Announce 2020 Bid for President,"['Election: Presidential', 'Joe Biden', 'Politics', 'Presidential Elections', 'Elections']",Reports: Biden to Jump in Race Next Week,Townhall,"Vice President Joe Biden will announce that he is running for president next week, according to multiple reports.
The announcement is expected in a video message Wednesday, according to three people with knowledge of his plans.
Even though he has not officially launched his campaign Biden has appeared at or near the top of several polls on Democratic candidates. But not all Democrats would be happy if the former VP ended up their party’s nominee.",right
